id,age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
7903,34,Private,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
26471,23,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
7505,23,Private,9,Never-married,Exec-managerial,Own-child,Black,Male,0,0,75,United-States,<=50K
23693,28,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,42,United-States,>50K
17629,45,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,78,United-States,>50K
12852,25,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,<=50K
15557,32,Private,9,Married-AF-spouse,Other-service,Other-relative,White,Female,0,0,10,United-States,<=50K
28,37,Self-emp-inc,6,Never-married,Transport-moving,Not-in-family,White,Male,0,2559,50,United-States,>50K
9821,34,Federal-gov,10,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
22128,62,,14,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,>50K
26459,37,Private,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
15319,24,Private,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,25,United-States,<=50K
26326,36,Local-gov,11,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,60,United-States,>50K
14848,47,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
22957,33,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
458,41,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,>50K
14526,36,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
2866,51,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States,>50K
13224,40,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
22316,27,Private,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
23908,23,Private,10,Never-married,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,0,0,35,United-States,<=50K
14775,45,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
5390,51,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
20300,38,Self-emp-not-inc,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
3091,28,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K
15172,30,Local-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
17781,39,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K
309,23,Private,9,Never-married,Adm-clerical,Own-child,Black,Male,0,2001,40,United-States,<=50K
20618,27,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
28390,36,Private,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
32214,41,Private,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
27781,38,Private,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23378,37,Private,5,Divorced,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
27108,37,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
31619,20,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
25556,30,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
18925,53,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
4427,75,Private,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,Columbia,<=50K
27177,54,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
31091,60,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
31637,42,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
21199,56,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
7370,76,Private,4,Widowed,Protective-serv,Not-in-family,White,Female,0,0,12,United-States,<=50K
22868,30,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
3550,47,Local-gov,7,Married-civ-spouse,Transport-moving,Husband,White,Male,3411,0,40,El-Salvador,<=50K
17889,22,Private,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
1846,50,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
27055,28,Private,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
15568,25,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
28913,54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
6779,34,Private,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,United-States,<=50K
8809,47,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,55,United-States,>50K
23692,26,Private,7,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
29149,40,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,United-States,>50K
22969,25,,7,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K
26642,32,Private,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,72,Mexico,<=50K
11809,64,State-gov,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
8483,41,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
22700,62,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
32403,62,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
9886,51,Federal-gov,12,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,<=50K
5239,54,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
19846,53,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,<=50K
25130,39,Private,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
17195,41,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
24763,45,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
23067,25,State-gov,10,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K
30684,31,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
1434,65,Local-gov,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1411,40,United-States,<=50K
3669,36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,>50K
20760,55,Private,10,Divorced,Other-service,Unmarried,White,Female,0,0,38,United-States,<=50K
12878,33,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
25478,31,Private,12,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
23523,22,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
1130,61,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,40,United-States,<=50K
12752,44,Private,10,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
704,56,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
2591,38,,13,Married-civ-spouse,,Wife,Other,Female,7688,0,50,,>50K
18467,35,Private,7,Separated,Priv-house-serv,Unmarried,White,Female,0,0,8,Mexico,<=50K
10653,36,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,57,United-States,>50K
21287,54,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
31383,46,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
16416,44,Private,9,Divorced,Sales,Own-child,White,Male,0,0,38,United-States,<=50K
16714,41,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,<=50K
7842,24,Private,13,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,United-States,<=50K
26401,59,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,>50K
27531,53,Self-emp-not-inc,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
24027,26,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
369,32,Private,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,40,United-States,>50K
2494,58,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K
26542,40,Federal-gov,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
11430,23,Private,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
23047,60,Private,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
4392,34,Private,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
25929,58,Private,10,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
4230,25,Private,9,Never-married,Other-service,Own-child,White,Female,114,0,40,United-States,<=50K
6270,47,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
21209,48,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
11248,61,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,63,South,<=50K
22775,21,Private,11,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
6454,67,,14,Married-civ-spouse,,Husband,Black,Male,0,0,40,United-States,>50K
12236,22,Private,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
28885,43,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
16086,78,Self-emp-inc,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,<=50K
24475,52,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
26559,53,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
30438,44,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,57,United-States,<=50K
1900,36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50K
12061,32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
6299,19,Private,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
2754,51,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,United-States,>50K
12128,67,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,24,United-States,<=50K
4272,53,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
16494,19,Private,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
16201,37,Federal-gov,9,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,,<=50K
25052,42,Private,13,Married-civ-spouse,Craft-repair,Wife,Black,Female,0,0,35,United-States,>50K
31145,33,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
20606,47,State-gov,9,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
10794,28,Local-gov,9,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States,<=50K
31238,20,Private,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,25,United-States,<=50K
19794,31,Private,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
2686,35,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,>50K
11274,17,State-gov,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
2096,43,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,>50K
23276,49,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30447,25,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
13512,43,Local-gov,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States,<=50K
22704,31,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States,<=50K
14383,36,Self-emp-inc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
829,41,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,55,United-States,>50K
26648,20,Private,2,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,El-Salvador,<=50K
4867,36,Private,10,Never-married,Sales,Not-in-family,Black,Female,0,0,36,United-States,<=50K
6240,62,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
29871,39,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
14341,18,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
13291,46,Private,13,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
23400,33,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
785,59,Federal-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,>50K
15600,29,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
13927,31,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,,>50K
1470,62,Local-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1258,38,United-States,<=50K
14487,27,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
3476,32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3781,0,40,United-States,<=50K
14687,52,,4,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K
14091,23,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,50,United-States,<=50K
7516,25,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
20261,50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
1828,54,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,60,United-States,>50K
20090,51,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
1482,60,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,1092,40,United-States,<=50K
32364,75,Self-emp-not-inc,14,Widowed,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
11693,22,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
26950,48,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
3788,26,Private,7,Separated,Craft-repair,Other-relative,White,Male,2907,0,50,United-States,<=50K
23891,21,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
25330,23,Private,12,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25999,44,Private,7,Divorced,Sales,Unmarried,White,Female,0,0,44,United-States,<=50K
28807,23,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
7902,22,,8,Never-married,,Not-in-family,White,Male,0,0,30,United-States,<=50K
12101,29,Private,9,Divorced,Sales,Unmarried,White,Female,0,0,32,United-States,<=50K
5681,20,Self-emp-not-inc,9,Never-married,Transport-moving,Own-child,White,Male,0,0,80,United-States,<=50K
20774,20,Federal-gov,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
19784,25,Private,8,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,60,Mexico,<=50K
19003,45,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
13000,62,Private,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
28519,52,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
12594,28,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
17626,44,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,>50K
25058,57,Private,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
5675,24,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
26283,44,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
29009,71,,10,Widowed,,Not-in-family,White,Female,0,0,14,Canada,<=50K
17682,24,Private,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,39,United-States,<=50K
2098,49,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
22802,35,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,61,United-States,>50K
854,61,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1887,40,United-States,>50K
2665,35,Private,13,Divorced,Tech-support,Unmarried,White,Male,7430,0,40,Germany,>50K
24258,52,Private,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
14294,17,Private,7,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,<=50K
21530,32,Private,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
199,90,Private,9,Never-married,Other-service,Not-in-family,Black,Male,0,2206,40,United-States,<=50K
6217,52,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
29992,81,Self-emp-not-inc,2,Widowed,Sales,Other-relative,White,Male,0,0,45,Mexico,<=50K
23796,48,Private,9,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
21614,44,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
20676,30,Local-gov,10,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
26913,39,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
16947,24,Private,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,United-States,<=50K
3250,50,Local-gov,14,Divorced,Exec-managerial,Not-in-family,White,Female,4650,0,70,United-States,<=50K
19648,36,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
23241,55,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,>50K
28532,17,Private,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
15879,27,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
22501,32,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
3388,49,Private,13,Married-civ-spouse,Sales,Husband,White,Male,4064,0,44,United-States,<=50K
5610,24,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
2429,64,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,60,Canada,>50K
5839,32,State-gov,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,37,United-States,<=50K
12478,33,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
2381,37,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,>50K
6569,50,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
13434,29,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
14703,30,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
24136,26,,10,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K
24529,17,Private,5,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
17662,57,Self-emp-inc,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,>50K
13388,48,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,36,United-States,<=50K
6637,61,Private,9,Widowed,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
29119,31,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K
15133,40,Private,15,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Cuba,<=50K
27754,35,Private,12,Married-AF-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
9617,17,Private,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
28909,69,State-gov,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
32080,31,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
13717,20,Private,10,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,30,United-States,<=50K
17960,43,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
22381,24,Private,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
24664,24,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
17548,31,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
24539,20,Private,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,8,United-States,<=50K
1945,35,Private,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
20322,40,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Ireland,>50K
24409,21,Private,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,<=50K
28871,26,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
27551,33,Private,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
13296,39,Private,3,Separated,Sales,Unmarried,Black,Female,0,0,30,Puerto-Rico,<=50K
4153,21,,9,Never-married,,Not-in-family,White,Female,1055,0,40,United-States,<=50K
8645,90,Private,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
5770,31,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,Trinadad&Tobago,<=50K
29530,23,,4,Never-married,,Not-in-family,White,Female,0,0,40,Mexico,<=50K
11209,48,State-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25695,42,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
7171,66,,9,Married-civ-spouse,,Husband,Black,Male,0,0,18,United-States,<=50K
21432,29,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
30147,34,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
6255,23,Private,9,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
15497,52,Self-emp-not-inc,9,Divorced,Sales,Unmarried,Black,Male,0,0,40,United-States,<=50K
10326,34,Self-emp-inc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
12133,33,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
25387,41,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
14434,41,Private,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
21281,20,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
13252,29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
13851,19,Private,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
15986,24,Private,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
10669,49,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
19182,57,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,Taiwan,>50K
16982,24,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,36,United-States,<=50K
20836,57,Local-gov,9,Widowed,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
27321,38,Self-emp-not-inc,11,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
31727,49,Private,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
16094,40,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,17,United-States,>50K
1547,36,Private,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,99999,0,40,United-States,>50K
26679,22,Private,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
34,60,Self-emp-not-inc,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,2559,50,United-States,>50K
28410,28,Private,13,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,15,United-States,<=50K
21059,23,Local-gov,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
16107,43,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
26180,22,Private,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,24,United-States,<=50K
28625,19,Self-emp-not-inc,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
2555,41,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,10,United-States,>50K
6109,60,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
26169,26,Private,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
24699,47,Private,13,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,<=50K
647,42,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K
27194,42,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
26288,54,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
6365,21,,11,Never-married,,Not-in-family,White,Male,0,0,40,United-States,<=50K
23743,36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
7603,23,Private,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
1635,38,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
14817,27,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
21965,28,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
8603,44,Private,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
